,1FUE-TOTPA-FLOW,1FWS-FWFLW-A,1FWS-STMFLW-A,1JT66801S,1LDC-GROSS-MW,1TCMVACPT2,5C0002FLOW,BA1003,BA1503,BA1T,BA2003,BA2004,BAROMETRIC-PRESS,C19,CW313,CW316,CW317-COND,DGS3,FW401,FW413,FW451,FW452,FW468,S11,S202,S212,S302,S312,S412,S422,S423,S502,S602,S613,S631,S633,S831,S833,S839C,BA2007,BA2051,BA2052,BA2053,BA2054,BA2503,BA2504,BA2507,BA2551,BA2552,BA2553,BA2554,BF2001,BF2002,BF2003,BF2501,BF2502,BF2503,BG3506A,BG3506B,C105,C205,C305,C411,CW119,CW129,D207,D607,FW402,FW606,FW611,PERFTEST-D508,PERFTEST-D608,PERFTEST-FW503,PERFTEST-FW603,PERFTEST-FW608,PERFTEST-S501,S105,BG3502,BG3503,BG3505,C51,CW213A,CW216A,FW4537-VACA,FW4537-VACB,FW4537-VACC,FW463,FW464,FW711,FW712,PERFTEST-S633,S614,S634,S640,S801,S804,S811,S834,num_mills
2/28/2020 23:20,330.41275,818.616028,780.665588,129.986572,129.980438,0.824432,1.519772,2.397418,1.375122,1125.763672,0.685425,594.116211,23.493164,76.800476,50.742069,66.963394,4155.120605,67.313478,290.238953,190.771484,1572.418335,297.548004,1714.233398,0.730591,220.257416,-0.919189,470.908966,15.727539,51.947021,51.008606,612.740234,765.510315,607.3349,261.804199,974.420166,240.838623,980.981445,1455.505493,847.473083,204.26178,-2.029358,656.37207,-3.866608,289.526367,0.586242,599.914551,204.910278,-2.097107,677.429199,-3.959991,300.878906,32.620239,140.222168,600.67749,31.277466,140.115356,606.170654,3.270875,4.076539,142.470123,172.550766,238.168365,293.186829,20.143126,37.271114,150.536133,336.213684,63.922119,412.872314,1546.142578,306.796967,332.907104,295.923981,325.293579,409.587219,83.380226,-8.793741,-0.791748,-0.870117,-1.115112,284.344482,56.731606,68.299286,0.378112,0.38269,0.380402,0.556734,274.924255,507.989532,506.115997,236.279297,653.768921,972.436523,238.842773,1504.02832,594.979126,779.708862,975.946045,2
2/29/2020 19:20,333.768188,823.361389,790.30304,129.986572,129.706955,0.833588,1.977537,1.744079,2.073975,1092.625244,0.450439,594.116211,23.258789,78.520988,54.052135,69.467743,4205.474609,67.115628,290.292358,191.625977,1575.628662,298.236328,1719.116211,0.762634,217.240311,-0.745239,466.371216,15.703125,52.198792,51.580811,608.970825,760.461548,612.835876,260.980225,968.927002,240.197754,983.270264,1460.083008,850.524963,207.191452,-1.825195,658.203125,-3.340027,293.066437,0.317687,601.135254,208.404541,-1.987244,680.175781,-3.61499,304.663055,32.032776,145.349121,602.203369,31.498718,143.640137,606.781006,3.02063,3.295289,143.224579,172.477097,238.140335,293.433685,20.21179,37.355038,151.122849,337.771057,64.532471,412.719696,1548.88916,306.63208,333.403992,295.759399,325.458984,409.587219,82.952156,-8.664713,-0.725372,-0.812744,-1.130371,285.671997,58.558918,71.146378,0.410156,0.414733,0.410156,0.495697,275.171783,508.154114,505.477539,235.516357,657.888794,967.553711,237.37793,1508.606079,595.267944,778.793335,980.371094,2
3/10/2020 18:10,339.831726,850.342468,797.496643,129.986572,130.469727,0.899964,0.840756,2.309999,2.040405,1177.543091,1.008911,563.903809,23.493164,85.326378,54.151646,76.821678,4103.240723,64.45623,292.962646,193.09082,1575.628662,300.5271,1717.285156,1.02356,219.324585,-0.71167,474.66394,16.264648,52.97699,53.457642,614.49176,767.060181,612.147156,261.254883,968.31665,240.289307,986.779846,1460.083008,847.473083,202.812195,-2.000977,623.10791,-3.781006,281.713867,0.596923,560.852051,203.544617,-2.08429,626.617432,-3.910706,292.578125,31.987,146.630859,570.617676,31.498718,145.883194,569.396973,3.963624,4.107056,145.105042,173.517395,238.312912,295.399506,20.951843,37.995911,152.749588,338.468262,67.126465,413.330048,1547.973633,310.095734,335.391876,298.88739,326.78241,410.426239,84.445969,-8.858255,-0.675018,-0.861572,-1.187592,282.60498,65.701149,79.349411,0.529174,0.533752,0.529174,0.373627,273.239624,499.174744,494.083923,235.516357,660.360718,967.019653,237.988281,1506.774902,595.267944,775.131226,982.965149,2
3/3/2020 14:40,341.874329,843.924927,782.253723,129.986572,129.672195,0.854187,0.779723,2.451096,2.116699,1171.337769,1.002808,607.23877,23.151367,82.499069,54.312481,73.380417,4097.137695,67.096758,291.680908,192.175293,1574.711426,300.427856,1715.454102,0.86792,223.861343,-0.015869,478.126801,15.935059,52.954102,51.649475,617.772461,773.609741,608.501221,260.888672,976.251221,239.648438,983.728088,1460.083008,848.236084,210.685715,-1.882874,668.579102,-3.635742,296.362274,0.725097,613.952637,212.715164,-1.968933,691.314697,-3.910706,311.987305,31.735229,146.096802,612.884521,32.078552,144.92189,621.276855,3.814087,3.762208,144.761612,173.833038,238.703094,294.989868,20.425413,37.347412,152.654922,337.893951,64.868164,412.719696,1547.515869,309.270874,334.894836,298.064087,326.286102,409.922821,83.220398,-8.540293,-0.671356,-0.692505,-1.082306,285.626221,63.057854,75.95565,0.469665,0.471954,0.469665,0.434663,276.013885,510.109528,506.815918,235.058594,657.339478,974.725342,237.133789,1507.69043,595.19574,776.96228,979.455566,2
2/29/2020 19:30,334.651428,825.469055,790.30304,129.895004,129.848846,0.835876,1.725766,1.744079,2.116699,1092.163696,0.471802,595.031738,23.258789,78.520988,53.270859,68.951698,4123.840332,70.758294,290.292358,192.053223,1575.170044,298.236328,1716.674805,0.767212,218.209961,-0.745239,467.320679,15.654297,52.198792,51.580811,609.607605,760.461548,611.880493,260.797119,971.368408,240.197754,986.322021,1460.083008,848.236084,207.191452,-1.825195,658.203125,-3.352997,293.066437,0.722045,601.135254,208.404541,-1.987244,680.175781,-3.61499,304.663055,32.032776,145.349121,602.203369,31.498718,143.640137,606.781006,3.194581,3.231201,143.224579,172.477097,238.140335,293.433685,20.21179,37.355038,151.122849,336.820099,64.685059,412.719696,1548.431396,306.63208,333.072723,295.759399,325.62442,409.922821,83.099136,-8.664713,-0.725372,-0.723633,-1.130371,285.671997,58.558918,71.146378,0.410156,0.414733,0.410156,0.556734,275.411255,508.154114,505.477539,235.36377,658.163452,968.69812,237.62207,1507.69043,595.19574,778.793335,981.591858,2
3/8/2020 18:40,342.833374,842.146179,802.536255,129.803452,129.445801,0.856476,0.856016,1.351461,1.872559,1134.149902,0.264282,602.661133,23.258789,81.653854,57.615326,72.273308,4148.254395,70.431366,289.544678,191.259766,1572.418335,296.820251,1715.454102,0.872498,212.853729,-0.913086,457.412292,15.703125,52.198792,51.397705,600.03717,747.88208,603.741699,261.804199,961.907959,241.571045,972.894348,1456.421021,855.102539,207.504272,-1.913086,666.748047,-3.53717,294.409149,0.308532,612.731934,209.899902,-2.028442,691.619873,-3.83548,308.691406,32.116699,142.572021,609.375,31.613159,142.465195,618.988037,3.368531,3.078614,143.398697,172.612411,237.541367,292.72525,20.562742,37.843319,152.250397,337.153107,65.325928,412.261963,1547.515869,306.63208,332.244659,294.771973,324.962799,409.419434,82.917366,-8.655497,-0.674103,-1.027588,-1.173859,283.978271,61.118927,74.202744,0.453644,0.458222,0.453644,0.251557,268.479095,508.586304,505.374481,236.584473,646.490479,959.390259,238.720703,1505.859375,595.123535,776.046753,968.774475,2
3/9/2020 5:00,338.826782,860.685608,807.998413,129.803452,130.051544,0.835876,0.405881,2.058479,1.497192,1139.818237,0.709839,595.031738,23.390625,77.361336,55.045513,66.924683,4188.689941,67.479624,290.132141,190.649414,1580.214844,297.961914,1724.609375,0.780945,211.542603,-1.291504,454.707001,15.678711,52.175903,52.336121,596.997437,746.510498,603.248108,263.726807,956.872559,242.76123,968.774475,1459.16748,855.102539,200.378418,-1.870056,661.254883,-3.674652,286.352539,0.352782,607.849121,202.774048,-2.037598,687.957764,-3.793976,301.245117,32.017517,136.163315,602.050781,31.521606,136.911011,613.494873,3.377686,3.273926,143.427582,172.350037,237.810608,293.947083,20.387266,37.759396,151.077377,337.893951,65.570068,413.94043,1550.262451,306.961853,332.741486,295.101105,325.62442,410.258423,83.479622,-9.042582,-0.79541,-0.784668,-1.148682,284.069824,56.346027,69.293816,0.378112,0.375824,0.373535,0.373627,238.453812,505.930634,502.717957,237.5,643.469238,954.736328,240.429688,1509.521606,595.340149,765.060425,964.807129,2
3/5/2020 20:40,340.895935,829.50885,785.410522,129.711899,130.043762,0.874786,0.650022,2.412755,1.826782,1127.303467,1.173706,608.764648,23.566406,80.295517,55.977859,69.829041,4157.40918,67.221108,290.612793,191.381836,1573.335571,298.853058,1714.84375,0.812988,219.841782,-0.65979,472.321747,15.800781,51.947021,51.237488,612.569275,767.411133,608.835754,261.712646,975.183105,240.380859,984.490967,1457.336426,845.947205,210.43396,-1.92041,669.952393,-3.490479,297.216827,1.079101,613.342285,212.760925,-2.060486,692.077637,-3.734314,312.231445,32.208252,144.387817,615.783691,31.529236,144.494629,620.361328,3.29834,3.496705,143.204041,172.456787,237.593735,293.891602,20.616148,38.621521,150.726425,336.958984,65.17334,412.719696,1546.600342,307.62149,333.072723,296.417786,325.62442,409.419434,83.412231,-8.773005,-0.77298,-0.748657,-1.17157,285.671997,60.310852,73.100212,0.430755,0.444488,0.433044,0.190523,183.898438,510.438568,509.368286,235.974106,655.554199,972.436523,237.866211,1504.943848,595.123535,781.539917,978.997803,2
3/9/2020 1:30,350.41864,850.128784,800.611328,129.620361,129.356873,0.856476,0.55847,1.796223,1.939697,1173.770508,0.685425,595.031738,23.34668,79.889297,58.645466,70.843102,4253.539551,67.340514,289.544678,191.748047,1576.545898,296.609253,1722.167969,0.849609,201.698746,-0.913086,437.590515,15.703125,52.381897,51.077271,578.90741,724.622803,593.027527,263.17749,929.864502,242.669678,955.34668,1458.251953,865.78363,202.934265,-1.862732,659.423828,-3.53717,288.305664,0.670165,600.524902,204.719528,-2.007385,680.633545,-3.487885,300.268585,32.086182,139.474487,601.135254,31.628418,138.94043,608.001709,3.12439,3.331909,143.473206,172.231232,237.45282,293.274475,20.562742,37.835693,152.031448,336.625977,65.936279,411.956757,1548.88916,305.972565,331.416748,294.27829,324.466614,408.748322,82.925079,-8.943506,-0.78717,-0.818237,-1.128845,284.939575,58.381439,72.21595,0.437622,0.433044,0.433044,0.312593,266.428833,501.461304,498.432648,237.805176,631.933594,928.720093,240.307617,1507.69043,595.267944,757.736206,952.142334,2
3/9/2020 21:30,331.916687,823.929749,770.526001,129.25415,129.832977,0.849609,0.573729,2.362144,2.095337,1172.636108,0.664063,623.413086,23.458984,78.884338,53.726444,69.231041,4148.254395,67.057104,293.336487,192.907715,1570.583862,301.569,1711.791992,0.7901,229.415939,0.234375,483.695465,16.142578,52.72522,53.434753,623.454529,776.266357,613.623962,259.14917,981.744385,238.824463,985.101379,1454.589844,836.791992,210.510254,-1.97168,682.617188,-3.838074,301.733398,0.549621,632.568359,213.943481,-2.072388,707.183838,-3.910706,317.84668,32.406616,139.260864,629.211426,31.47583,139.794907,638.977051,4.470216,3.551636,143.74234,173.398666,239.321808,294.6474,20.562742,37.927242,151.308533,337.208374,67.401123,412.719696,1543.85376,310.095734,336.717529,299.216736,326.616974,409.755005,83.938477,-8.869776,-0.974396,-0.80481,-1.174622,285.076904,58.36396,71.382813,0.462799,0.471954,0.465088,0.800874,279.233368,515.315735,513.71106,233.837891,658.43811,979.379272,236.767578,1503.112793,594.834717,790.69519,980.67627,2
3/8/2020 8:30,342.162903,825.43811,805.056763,129.162598,129.160034,0.849609,0.672909,2.093753,2.019043,1105.045288,0.465698,602.661133,23.292969,80.667137,57.788517,71.367264,4151.306152,67.382412,291.627502,192.053223,1577.921753,299.640503,1720.336914,0.86792,218.710999,-0.452271,467.969635,15.739746,52.839661,51.901245,609.384888,761.987976,614.125793,260.797119,964.044189,239.556885,977.166748,1460.998535,848.236084,205.055237,-1.762024,664.916992,-3.490479,293.920898,0.644225,614.562988,209.182739,-2.020203,692.5354,-3.581268,310.644531,31.8573,138.94043,609.375,31.735229,137.87233,621.734619,3.572999,2.72461,144.393021,172.895065,238.104202,293.760162,20.372007,37.423706,152.122375,338.298187,64.105225,412.719696,1549.804688,308.776001,334.397858,297.405518,325.789825,409.419434,83.276291,-8.825998,-0.639313,-0.779785,-1.079254,283.657837,59.644817,72.56813,0.439911,0.437622,0.437622,0.434663,278.096741,508.771606,507.96875,235.058594,654.180908,965.112305,237.133789,1510.437012,595.19574,772.384644,974.725403,2
3/7/2020 3:20,345.66861,823.448425,783.04718,129.162598,129.10759,0.877075,0.68054,1.803891,1.942749,1172.012695,0.770874,598.693848,23.444336,76.732124,54.060894,66.722412,4195.556152,64.110492,287.088013,191.07666,1573.794189,293.947083,1713.012695,0.730591,218.945175,-1.309814,471.047638,15.544434,50.917053,50.184631,613.516663,766.327332,614.7547,259.973145,977.624512,239.465332,984.94873,1457.336426,845.947205,203.529358,-1.874634,658.660889,-3.58905,288.916016,0.490112,607.849121,207.183807,-1.991821,687.042236,-3.749878,305.273468,31.933594,139.581299,602.966309,31.185913,138.726822,615.478516,3.322754,3.634034,142.238129,171.911682,237.380539,292.327148,20.516968,37.698364,150.387543,335.718567,64.440918,412.41452,1544.769287,303.170441,331.085602,291.646118,324.135864,409.251648,81.596489,-8.890512,-0.787628,-0.659546,-1.107483,284.436035,56.532471,69.478775,0.373535,0.398712,0.38269,0.983981,269.270081,510.191803,510.191803,234.600815,658.026123,977.243042,236.401367,1505.859375,594.979126,779.708862,980.828857,2
2/29/2020 18:50,343.169373,834.702393,789.963562,129.07103,128.906998,0.833588,1.977537,1.811559,2.196045,1103.595337,0.444336,593.200684,23.258789,79.679886,54.052135,69.467743,4121.551758,67.422408,289.224243,190.95459,1572.418335,296.804169,1714.233398,0.780945,214.329849,-0.745239,460.675049,15.581055,52.153015,51.626587,604.513428,754.283936,609.96991,260.064697,965.722656,239.007568,983.575439,1456.421021,847.473083,206.260681,-1.85083,657.287598,-3.513824,290.136719,0.335998,598.388672,208.404541,-1.993652,682.006836,-3.607208,302.70993,31.941223,145.349121,599.456787,32.040405,143.640137,604.949951,3.490601,3.502808,144.181717,173.423477,238.542313,294.193939,20.890806,38.392635,151.122849,336.740875,65.936279,412.719696,1544.769287,305.642822,332.244659,294.607391,325.128174,409.587219,82.408897,-8.64628,-0.690582,-0.758423,-1.082306,283.978271,58.558918,72.052551,0.419311,0.423889,0.4216,0.373627,273.974335,507.083557,506.548248,234.143066,655.966187,964.120483,236.767578,1503.112793,594.979126,778.793335,979.150452,2
3/9/2020 5:10,338.542877,847.869202,807.998413,129.07103,129.72049,0.833588,0.405881,2.058479,1.497192,1129.628296,0.34668,596.862793,23.390625,77.361336,55.999325,66.924683,4154.35791,64.280136,290.39917,191.07666,1574.252808,298.43924,1719.726563,0.776367,212.513733,-0.5896,456.605316,15.410156,52.175903,51.351929,598.907043,747.507141,604.203125,261.804199,960.229492,241.387939,971.673584,1454.589844,847.473083,201.301575,-2.001892,662.17041,-3.643524,288.305664,0.352782,608.764648,203.689575,-2.037598,688.873291,-3.804352,302.22171,32.017517,136.163315,603.881836,31.376648,135.949707,615.325928,3.273926,3.368531,143.427582,172.350037,237.810608,293.947083,20.387266,37.568661,151.077377,337.893951,65.539551,413.024872,1546.600342,307.12677,332.410278,295.594818,325.293579,409.587219,83.392639,-9.024149,-0.79541,-0.769409,-1.140289,284.069824,56.346027,69.293816,0.378112,0.375824,0.373535,0.434663,237.488968,507.001282,502.717957,236.431885,644.842529,957.254028,239.208984,1504.943848,595.051331,765.975952,966.943359,2
2/29/2020 18:40,335.647614,824.263977,769.736328,128.887924,128.940613,0.82901,1.977537,1.811559,2.196045,1106.509644,0.490112,592.285156,23.258789,79.423378,54.052135,69.467743,4154.35791,70.140036,287.995911,190.649414,1570.125244,295.610504,1713.012695,0.780945,212.388275,-0.86731,457.827332,15.483398,51.145935,50.596619,601.409607,750.297791,609.96991,259.332275,966.333069,238.824463,987.237549,1455.505493,847.473083,206.260681,-1.85083,655.456543,-3.513824,289.160156,0.75714,597.473145,207.420349,-1.993652,681.091309,-3.607208,301.733398,31.941223,146.203613,596.710205,32.093811,144.60144,603.118896,3.441773,3.075562,144.181717,172.522202,238.542313,293.238708,20.890806,38.392635,150.213913,335.789795,65.570068,411.804199,1544.769287,304.159271,331.416748,293.126587,324.301239,409.083862,81.672813,-8.64628,-0.690582,-0.834106,-1.082306,286.312866,60.163704,72.052551,0.419311,0.423889,0.4216,0.678804,273.016205,506.012909,506.548248,233.837891,656.790161,963.204956,236.157227,1502.197388,594.762573,781.539917,981.591858,2
3/3/2020 0:40,330.068573,828.01593,789.416687,128.887924,128.870056,0.815277,0.55847,2.053878,1.75354,1154.486206,0.499268,604.797363,23.209961,76.637848,52.441383,65.63237,4148.254395,63.925254,290.39917,191.503906,1571.959717,298.112976,1714.84375,0.698547,214.608841,-0.394287,464.428864,15.568848,52.313232,51.741028,607.971741,758.823608,609.607605,259.14917,970.452881,239.190674,982.8125,1457.336426,843.658447,204.025284,-1.97168,667.205811,-3.547546,290.625,0.674743,605.712891,205.26123,-2.032104,683.990479,-3.69281,302.34375,32.055664,139.688126,611.053467,31.956482,139.581299,612.121582,3.768311,3.692017,143.058792,173.214539,238.578445,293.433685,20.471189,37.683102,150.08577,336.776459,64.990234,412.567139,1545.684814,307.291656,333.072723,295.923981,325.293579,409.419434,82.396187,-8.710794,-0.808685,-0.790771,-1.160889,285.443115,55.305698,67.486511,0.380402,0.387268,0.380402,0.556734,276.724121,509.945038,506.733673,233.990479,655.142212,968.087769,236.157227,1504.943848,594.979126,776.046753,977.777161,2
2/28/2020 23:00,316.058167,846.442932,780.665588,128.796387,128.951141,0.826721,1.519772,1.512496,2.229614,1118.487915,0.383301,594.116211,23.493164,77.2286,51.524563,66.963394,4155.120605,66.946038,290.986633,189.916992,1568.290771,298.343597,1709.350586,0.739746,220.257416,-0.705566,472.456055,15.568848,51.878357,52.015686,614.217102,766.506409,610.200623,259.515381,975.793457,238.549805,984.94873,1453.674316,836.791992,204.26178,-2.020203,655.456543,-3.542358,290.258789,0.613708,600.830078,205.856308,-2.097107,678.344727,-3.612396,302.832031,31.5979,141.183472,601.593018,32.177734,140.969849,608.001709,3.530274,4.308472,143.381958,172.632706,238.168365,294.14209,20.295715,37.271114,151.444946,337.604584,64.227295,413.787811,1541.564941,307.456573,334.066528,296.747009,326.120667,410.426239,82.969482,-8.775309,-0.780304,-0.760864,-1.120453,284.390259,56.731606,69.202843,0.398712,0.40329,0.401001,0.861911,276.121552,506.919006,507.186676,233.685303,657.614136,973.580933,236.157227,1499.450684,594.618164,781.539917,980.065918,2
3/8/2020 11:30,359.881409,793.499695,762.433899,128.704834,128.407669,0.84732,0.711058,1.334591,1.881714,1167.751221,0.731201,604.492188,23.297852,80.410767,57.009014,72.445015,4137.573242,64.318782,287.942505,190.95459,1568.290771,295.467407,1706.298828,0.863342,222.550354,-1.328125,472.761017,15.52002,51.2146,50.596619,614.603577,767.411133,614.408508,258.782959,977.624512,237.72583,989.068604,1453.674316,842.132568,208.938599,-1.862732,664.916992,-3.669464,297.338867,0.63507,614.562988,212.081909,-1.896606,691.619873,-3.591644,313.574249,32.223511,142.251602,611.206055,31.643677,141.610718,622.650146,3.490601,3.017579,142.569778,171.091904,236.174179,291.849426,20.356749,37.75177,151.094055,335.013214,64.196777,411.499023,1542.480469,304.488922,331.582306,293.291107,323.805115,408.245056,81.619484,-8.733835,-0.696533,-0.745605,-1.076202,286.541748,61.723743,73.945221,0.446777,0.455932,0.451355,1.289158,271.514984,510.191803,510.994476,233.074936,658.575439,976.098633,235.180664,1502.197388,594.762573,783.370972,982.8125,2
3/7/2020 7:00,350.225098,820.794373,781.255859,128.704834,128.225601,0.854187,0.497433,2.357543,2.440186,1229.583252,0.670166,607.543945,23.419922,75.399918,53.357685,64.300293,4215.392578,67.215684,289.704895,191.137695,1571.501099,297.643646,1713.012695,0.698547,215.749039,-0.629272,463.962158,15.410156,51.763916,51.145935,606.387878,757.273254,611.287415,258.508301,968.164063,238.73291,980.065918,1454.589844,845.947205,199.882507,-2.066895,672.393799,-3.778412,286.962891,0.48706,617.919922,203.681931,-2.121826,700.775146,-3.75766,303.320343,31.887817,134.77478,611.206055,31.765747,134.881592,622.802734,4.476319,4.68689,143.104431,171.948517,237.255859,293.079468,20.188904,37.171936,150.048615,335.991943,64.471436,412.41452,1545.227051,306.302307,332.079071,294.936523,324.797394,408.916107,81.920547,-8.987284,-0.811432,-0.907959,-1.136475,285.214233,54.403633,67.107674,0.366668,0.368958,0.366668,0.800874,276.891785,516.981567,518.667847,233.380112,653.631592,966.409302,236.279297,1504.943848,594.906921,787.948608,975.640869,2
